Fecha,Resultados
2011-11-22,7211
2011-11-23,5361
2011-11-24,4197
2011-11-25,7540
2011-11-26,6773
2011-11-28,1961
2011-11-29,4165
2011-11-30,6290
2011-12-01,5214
2011-12-02,8252
2011-12-03,9240
2011-12-05,1141
2011-12-06,718
2011-12-07,6886
2011-12-09,299
2011-12-10,4442
2011-12-12,3893
2011-12-13,1018
2011-12-14,5587
2011-12-15,9394
2011-12-16,239
2011-12-17,7871
2011-12-19,1624
2011-12-20,3556
2011-12-21,4332
2011-12-22,6925
2011-12-23,9828
2011-12-24,7117
2011-12-26,5156
2011-12-27,2160
2011-12-28,5535
2011-12-29,2211
2011-12-30,4324
2011-12-31,1553
2012-01-02,8914
2012-01-03,8704
2012-01-04,2927
2012-01-05,6912
2012-01-06,6879
2012-01-07,676
2012-01-10,9467
2012-01-11,4256
2012-01-12,4627
2012-01-13,1963
2012-01-14,4513
2012-01-16,8193
2012-01-17,353
2012-01-19,2877
2012-01-24,6274
2012-01-25,7046
2012-01-26,342
2012-01-27,2895
2012-01-28,5075
2012-01-30,3891
2012-01-31,7978
2012-02-01,5549
2012-02-02,4089
2012-02-03,796
2012-02-04,6014
2012-02-06,468
2012-02-07,6572
2012-02-08,5563
2012-02-09,9737
2012-02-10,5706
2012-02-11,3147
2012-02-13,7718
2012-02-14,2147
2012-02-15,2928
2012-02-16,2254
2012-02-17,2948
2012-02-18,9266
2012-02-20,9911
2012-02-21,381
2012-02-22,7523
2012-02-23,3386
2012-02-24,6711
2012-02-25,522
2012-02-27,4458
2012-02-28,1791
2012-02-29,5918
2012-03-01,9710
2012-03-02,2696
2012-03-03,3886
2012-03-05,816
2012-03-06,9360
2012-03-07,1623
2012-03-08,3803
2012-03-09,7352
2012-03-10,2462
2012-03-12,3086
2012-03-13,713
2012-03-14,9912
2012-03-15,4117
2012-03-16,8970
2012-03-17,408
2012-03-20,7504
2012-03-21,432
2012-03-22,1725
2012-03-23,5474
2012-03-24,5202
2012-03-26,9349
2012-03-27,8185
2012-03-28,1960
2012-03-29,3581
2012-03-30,3909
2012-03-31,2324
2012-04-02,5496
2012-04-03,5000
2012-04-04,380
2012-04-07,5468
2012-04-09,3779
2012-04-10,6478
2012-04-11,4329
2012-04-12,8497
2012-04-13,9792
2012-04-14,7651
2012-04-16,3111
2012-04-17,9136
2012-04-18,6287
2012-04-19,7787
2012-04-20,2667
2012-04-21,6039
2012-04-23,8904
2012-04-24,3642
2012-04-25,3533
2012-04-26,2200
2012-04-27,681
2012-04-28,9277
2012-04-30,5814
2012-05-02,3775
2012-05-03,9253
2012-05-04,2837
2012-05-05,6138
2012-05-07,2522
2012-05-08,892
2012-05-09,799
2012-05-10,7773
2012-05-11,529
2012-05-12,1422
2012-05-14,1091
2012-05-15,382
2012-05-16,3057
2012-05-17,7228
2012-05-18,5961
2012-05-19,9434
2012-05-22,8782
2012-05-23,5410
2012-05-24,8483
2012-05-25,7926
2012-05-26,9466
2012-05-28,5927
2012-05-29,1034
2012-05-30,6883
2012-05-31,2935
2012-06-01,594
2012-06-02,1961
2012-06-04,2580
2012-06-05,4099
2012-06-06,6026
2012-06-07,4288
2012-06-08,7537
2012-06-09,942
2012-06-12,4597
2012-06-13,3928
2012-06-14,4469
2012-06-15,988
2012-06-16,4273
2012-06-19,3964
2012-06-20,7914
2012-06-21,1528
2012-06-22,9744
2012-06-23,2079
2012-06-25,3811
2012-06-26,3189
2012-06-27,5824
2012-06-28,7697
2012-06-29,7905
2012-06-30,1386
2012-07-03,5731
2012-07-04,5696
2012-07-05,153
2012-07-06,6886
2012-07-07,6225
2012-07-09,8155
2012-07-10,9790
2012-07-11,6734
2012-07-12,1379
2012-07-13,5509
2012-07-14,8855
2012-07-16,2698
2012-07-17,5733
2012-07-18,4948
2012-07-19,3809
2012-07-21,3892
2012-07-23,4354
2012-07-24,8475
2012-07-25,9999
2012-07-26,6069
2012-07-27,2142
2012-07-28,9065
2012-07-30,7652
2012-07-31,9683
2012-08-01,5003
2012-08-02,3482
2012-08-03,4386
2012-08-04,4428
2012-08-06,8083
2012-08-08,8980
2012-08-09,1813
2012-08-10,8506
2012-08-11,5209
2012-08-13,3440
2012-08-14,6225
2012-08-15,3951
2012-08-16,6131
2012-08-17,7893
2012-08-18,8317
2012-08-21,5894
2012-08-22,8124
2012-08-23,68
2012-08-24,4699
2012-08-25,303
2012-08-27,3548
2012-08-28,5861
2012-08-29,4890
2012-08-30,2915
2012-08-31,7080
2012-09-01,3787
2012-09-03,816
2012-09-04,3992
2012-09-05,9053
2012-09-06,4138
2012-09-07,6712
2012-09-08,4198
2012-09-10,7070
2012-09-11,5271
2012-09-12,7286
2012-09-13,5284
2012-09-14,9970
2012-09-15,7307
2012-09-17,6280
2012-09-18,7752
2012-09-19,4059
2012-09-20,8897
2012-09-21,2108
2012-09-22,8161
2012-09-24,1271
2012-09-25,6893
2012-09-26,1562
2012-09-27,9415
2012-09-28,8016
