Fecha,Resultados
2009-03-09,4323
2009-03-10,5458
2009-03-11,9112
2009-03-12,8997
2009-03-13,8678
2009-03-14,355
2009-03-15,7079
2009-03-16,9177
2009-03-17,5145
2009-03-18,7237
2009-03-19,2432
2009-03-20,5847
2009-03-21,4710
2009-03-22,4900
2009-03-23,1123
2009-03-24,8029
2009-03-25,2371
2009-03-26,3688
2009-03-27,4469
2009-03-28,4371
2009-03-29,9387
2009-03-30,8710
2009-03-31,990
2009-04-01,1242
2009-04-02,9839
2009-04-03,9828
2009-04-04,2701
2009-04-05,1239
2009-04-06,6268
2009-04-07,5039
2009-04-08,7996
2009-04-09,5066
2009-04-11,8455
2009-04-12,1139
2009-04-13,5328
2009-04-14,9151
2009-04-15,1557
2009-04-16,1216
2009-04-17,1992
2009-04-18,3689
2009-04-19,7908
2009-04-20,100
2009-04-21,1377
2009-04-22,7794
2009-04-23,8792
2009-04-24,8213
2009-04-25,2196
2009-04-26,6631
2009-04-27,3191
2009-04-28,328
2009-04-29,6831
2009-04-30,3469
2009-05-01,8841
2009-05-02,3496
2009-05-03,2704
2009-05-04,9903
2009-05-05,2485
2009-05-06,1100
2009-05-07,4728
2009-05-08,3006
2009-05-09,9215
2009-05-10,3601
2009-05-11,6111
2009-05-12,8888
2009-05-13,5046
2009-05-14,490
2009-05-15,8140
2009-05-16,3402
2009-05-17,6971
2009-05-18,4455
2009-05-19,7475
2009-05-20,6125
2009-05-21,8265
2009-05-22,571
2009-05-23,4099
2009-05-24,2906
2009-05-25,1751
2009-05-26,9683
2009-05-27,6777
2009-05-28,7263
2009-05-29,3757
2009-05-30,8801
2009-05-31,2503
2009-06-01,41
2009-06-02,8080
2009-06-03,805
2009-06-04,4763
2009-06-05,4563
2009-06-06,1756
2009-06-07,9817
2009-06-08,5165
2009-06-09,650
2009-06-10,1785
2009-06-11,9736
2009-06-12,4397
2009-06-13,470
2009-06-14,5809
2009-06-15,9233
2009-06-16,7402
2009-06-17,293
2009-06-18,4586
2009-06-19,9394
2009-06-20,3647
2009-06-21,5243
2009-06-22,1100
2009-06-23,2489
2009-06-24,2014
2009-06-25,1978
2009-06-26,4426
2009-06-27,8332
2009-06-28,5117
2009-06-29,9925
2009-06-30,187
2009-07-01,9490
2009-07-02,6239
2009-07-03,9407
2009-07-04,9892
2009-07-05,2926
2009-07-06,1266
2009-07-07,5140
2009-07-08,7753
2009-07-09,4522
2009-07-10,1189
2009-07-11,116
2009-07-12,8744
2009-07-13,8209
2009-07-14,2795
2009-07-15,8634
2009-07-16,3342
2009-07-17,6110
2009-07-18,115
2009-07-19,6428
2009-07-20,62
2009-07-21,6620
2009-07-22,7329
2009-07-23,7479
2009-07-24,7708
2009-07-25,3655
2009-07-26,5840
2009-07-27,254
2009-07-28,5261
2009-07-29,399
2009-07-30,105
2009-07-31,7873
2009-08-01,7466
2009-08-02,3334
2009-08-03,3227
2009-08-04,5299
2009-08-05,3687
2009-08-06,7582
2009-08-07,2577
2009-08-08,7083
2009-08-09,9774
2009-08-10,9110
2009-08-11,2586
2009-08-12,9243
2009-08-13,5064
2009-08-14,3022
2009-08-15,7599
2009-08-16,8581
2009-08-17,8526
2009-08-18,1663
2009-08-19,673
2009-08-20,2223
2009-08-21,2344
2009-08-22,971
2009-08-23,2963
2009-08-24,1781
2009-08-25,7659
2009-08-26,3570
2009-08-27,9801
2009-08-28,5927
2009-08-29,4980
2009-08-30,4708
2009-08-31,3302
2009-09-01,3191
2009-09-02,9215
2009-09-03,8236
2009-09-04,9338
2009-09-05,6687
2009-09-06,681
2009-09-07,4533
2009-09-08,9651
2009-09-09,1762
2009-09-10,3152
2009-09-11,5602
2009-09-12,9120
2009-09-13,2620
2009-09-14,8192
2009-09-15,897
2009-09-16,3886
2009-09-17,4985
2009-09-18,3327
2009-09-19,6325
2009-09-20,3108
2009-09-21,1453
2009-09-22,6255
2009-09-23,3155
2009-09-24,9751
2009-09-25,3772
2009-09-26,1394
2009-09-27,8114
2009-09-28,2972
2009-09-29,6355
2009-09-30,1231
2009-10-01,7606
2009-10-02,4734
2009-10-03,1629
2009-10-04,322
2009-10-05,1829
2009-10-06,9400
2009-10-07,6027
2009-10-08,4873
2009-10-09,382
2009-10-10,6897
2009-10-11,3663
2009-10-12,1942
2009-10-13,5296
2009-10-14,6360
2009-10-15,8108
2009-10-16,8672
2009-10-17,7387
2009-10-18,6090
2009-10-19,4219
2009-10-20,1487
2009-10-21,564
2009-10-22,6519
2009-10-23,311
2009-10-24,4021
2009-10-25,6322
2009-10-26,7477
2009-10-27,7362
2009-10-28,6414
2009-10-29,2421
2009-10-30,3872
2009-10-31,8854
2009-11-01,7491
2009-11-02,7023
2009-11-03,5564
2009-11-04,1166
2009-11-05,1328
2009-11-06,403
2009-11-07,6259
2009-11-08,9979
2009-11-09,6436
2009-11-10,2550
2009-11-11,3713
2009-11-12,6472
2009-11-13,6186
2009-11-14,9250
2009-11-15,6047
2009-11-16,383
2009-11-17,7894
2009-11-18,967
2009-11-19,4384
2009-11-20,9701
2009-11-21,380
2009-11-22,4800
2009-11-23,7762
2009-11-24,4599
2009-11-25,483
2009-11-26,8508
2009-11-27,2679
2009-11-28,617
2009-11-29,7837
2009-11-30,5094
2009-12-01,1028
2009-12-02,9271
2009-12-03,611
2009-12-04,3656
2009-12-05,9167
2009-12-06,678
2009-12-07,349
2009-12-08,4710
2009-12-09,7311
2009-12-10,9197
2009-12-11,2352
2009-12-12,3596
2009-12-13,6703
2009-12-14,8933
2009-12-15,8799
2009-12-16,1937
2009-12-17,4569
2009-12-18,213
2009-12-19,3494
2009-12-20,9552
2009-12-21,4589
2009-12-22,2094
2009-12-23,5380
2009-12-24,9535
2009-12-25,8409
2009-12-26,1131
2009-12-27,764
2009-12-28,4804
2009-12-29,1871
2009-12-30,2604
2009-12-31,8352
2010-01-02,9986
2010-01-03,2238
2010-01-04,6191
2010-01-05,1202
2010-01-06,270
2010-01-07,5362
2010-01-08,4791
