Fecha,Numero,Loteria
1994-02-04,758,Cash noche
1994-02-05,728,Cash noche
1994-02-05,818,Play noche
1994-02-08,574,Cruz roja
1994-02-16,546,Play noche
1994-02-17,200,Cash noche
1994-02-18,546,Cash noche
1994-02-18,296,Medellín
1994-02-19,857,Play noche
1994-02-22,27,Cash noche
1994-02-24,363,Play noche
1994-02-27,880,Play noche
1994-03-01,372,Play noche
1994-03-02,331,Cash noche
1994-03-02,878,Play noche
1994-03-06,62,Play noche
1994-03-08,927,Cash noche
1994-03-10,8,Cash noche
1994-03-11,0,Play noche
1994-03-11,54,Medellín
1994-03-14,17,Cash noche
1994-03-18,999,Cash noche
1994-03-21,0,Cash noche
1994-03-23,372,Cash noche
1994-03-27,615,Cash noche
1994-03-27,404,Play noche
1994-03-30,758,Play noche
1994-04-01,465,Cash noche
1994-04-01,744,Play noche
1994-04-04,400,Cash noche
1994-04-05,123,Play noche
1994-04-13,417,Cash noche
1994-04-17,807,Cash noche
1994-04-18,944,Cash noche
1994-04-27,56,Cash noche
1994-04-30,803,Cash noche
1994-05-02,785,Play noche
1994-05-07,2,Cash noche
1994-05-09,358,Play noche
1994-05-11,500,Play noche
1994-05-14,222,Cash noche
1994-05-15,501,Cash noche
1994-05-15,17,Play noche
1994-05-19,546,Play noche
1994-05-21,650,Cash noche
1994-05-24,777,Cash noche
1994-05-24,269,Cruz roja
1994-05-27,17,Cash noche
1994-05-28,337,Cash noche
1994-06-05,722,Play noche
1994-06-11,91,Cash noche
1994-06-17,324,Play noche
1994-06-22,133,Play noche
1994-06-23,55,Cash noche
1994-06-23,844,Play noche
1994-06-27,84,Cash noche
1994-06-27,722,Play noche
1994-06-30,449,Cash noche
1994-07-01,768,Cash noche
1994-07-02,509,Cash noche
1994-07-04,498,Cash noche
1994-07-04,723,Play noche
1994-07-14,499,Cash noche
1994-07-16,959,Play noche
1994-07-21,615,Play noche
1994-07-23,732,Cash noche
1994-07-24,160,Play noche
1994-07-29,945,Cash noche
1994-07-29,277,Play noche
1994-08-01,133,Play noche
1994-08-07,599,Play noche
1994-08-08,886,Play noche
1994-08-10,510,Play noche
1994-08-12,741,Cash noche
1994-08-12,857,Play noche
1994-08-14,872,Play noche
1994-08-15,415,Play noche
1994-08-17,960,Cash noche
1994-08-22,830,Cash noche
1994-08-23,962,Cash noche
1994-08-25,844,Cash noche
1994-08-27,758,Play noche
1994-08-28,555,Cash noche
1994-08-30,358,Cash noche
1994-08-30,808,Play noche
1994-09-01,105,Play noche
1994-09-05,23,Cash noche
1994-09-07,353,Cash noche
1994-09-09,83,Medellín
1994-09-15,8,Play noche
1994-09-16,808,Cash noche
1994-09-16,37,Medellín
1994-09-18,853,Play noche
1994-09-20,404,Cruz roja
1994-09-22,277,Play noche
1994-09-24,203,Cash noche
1994-09-25,437,Play noche
1994-09-26,302,Cash noche
1994-09-27,741,Cruz roja
1994-09-28,133,Cash noche
1994-09-30,758,Cash noche
1994-09-30,572,Medellín
1994-10-02,560,Cash noche
1994-10-07,562,Medellín
1994-10-08,533,Cash noche
1994-10-09,50,Play noche
1994-10-12,510,Play noche
1994-10-13,29,Cash noche
1994-10-16,510,Cash noche
1994-10-16,668,Play noche
1994-10-17,123,Cash noche
1994-10-18,978,Cash noche
1994-10-19,222,Cash noche
1994-10-21,806,Cash noche
1994-10-23,278,Cash noche
1994-10-25,98,Cruz roja
1994-10-28,904,Cash noche
1994-10-28,29,Play noche
1994-10-28,423,Medellín
1994-10-29,500,Play noche
1994-10-30,701,Play noche
1994-11-01,317,Cash noche
1994-11-08,94,Cash noche
1994-11-08,321,Cruz roja
1994-11-09,666,Cash noche
1994-11-12,978,Cash noche
1994-11-12,368,Play noche
1994-11-15,559,Cash noche
1994-11-17,668,Cash noche
1994-11-17,289,Play noche
1994-11-18,818,Cash noche
1994-11-21,23,Play noche
1994-11-25,768,Medellín
1994-11-28,501,Cash noche
1994-11-28,499,Play noche
1994-12-04,177,Cash noche
1994-12-06,688,Play noche
1994-12-07,177,Cash noche
1994-12-12,501,Cash noche
1994-12-12,450,Play noche
1994-12-15,498,Cash noche
1994-12-19,200,Cash noche
1994-12-22,539,Cash noche
1994-12-26,91,Play noche
1994-12-27,471,Cruz roja
1994-12-31,404,Cash noche
1994-12-31,333,Play noche
1995-01-01,269,Play noche
1995-01-02,287,Play noche
1995-01-03,892,Cash noche
1995-01-12,222,Cash noche
1995-01-12,302,Play noche
1995-01-13,287,Cash noche
1995-01-14,372,Play noche
1995-01-17,732,Cruz roja
1995-01-19,943,Play noche
1995-01-24,732,Cash noche
1995-01-26,200,Cash noche
1995-01-27,517,Play noche
1995-02-03,517,Play noche
1995-02-05,339,Play noche
1995-02-07,701,Cash noche
1995-02-09,655,Cash noche
1995-02-11,889,Play noche
1995-02-14,806,Cruz roja
1995-02-20,471,Cash noche
1995-02-25,111,Cash noche
1995-02-26,622,Cash noche
1995-02-27,123,Cash noche
1995-02-28,415,Cash noche
1995-03-02,352,Play noche
1995-03-03,317,Medellín
1995-03-05,8,Cash noche
1995-03-09,433,Cash noche
1995-03-14,352,Cash noche
1995-03-16,768,Play noche
1995-03-20,23,Cash noche
1995-03-21,265,Play noche
1995-03-28,423,Play noche
1995-03-28,111,Cruz roja
1995-03-29,553,Cash noche
1995-03-31,945,Play noche
1995-04-03,768,Cash noche
1995-04-08,543,Play noche
1995-04-13,296,Play noche
1995-04-15,339,Play noche
1995-04-18,954,Cash noche
1995-04-20,862,Cash noche
1995-04-20,404,Play noche
1995-04-22,335,Cash noche
1995-04-24,55,Cash noche
1995-04-25,347,Cruz roja
1995-04-26,954,Cash noche
1995-04-27,960,Play noche
1995-04-28,287,Play noche
1995-04-28,889,Medellín
1995-04-29,526,Cash noche
1995-05-02,111,Cash noche
1995-05-02,827,Cruz roja
1995-05-03,456,Cash noche
1995-05-04,557,Play noche
1995-05-06,91,Cash noche
1995-05-06,582,Play noche
1995-05-08,98,Cash noche
1995-05-08,999,Play noche
1995-05-10,323,Play noche
1995-05-13,415,Cash noche
1995-05-18,433,Play noche
1995-05-21,732,Play noche
1995-05-23,91,Cruz roja
1995-05-31,809,Play noche
1995-06-02,327,Play noche
1995-06-09,265,Cash noche
1995-06-10,599,Cash noche
1995-06-14,926,Cash noche
1995-06-17,978,Cash noche
1995-06-17,785,Play noche
1995-06-18,625,Play noche
1995-06-23,549,Play noche
1995-06-27,777,Cash noche
1995-07-01,807,Cash noche
1995-07-01,678,Play noche
1995-07-02,465,Play noche
1995-07-03,400,Cash noche
1995-07-06,54,Cash noche
1995-07-07,955,Play noche
1995-07-07,982,Medellín
1995-07-08,415,Play noche
1995-07-09,358,Cash noche
1995-07-11,160,Cash noche
1995-07-15,113,Cash noche
1995-07-16,722,Cash noche
1995-07-20,324,Play noche
1995-07-21,599,Cash noche
1995-07-22,557,Play noche
1995-07-24,886,Play noche
1995-07-26,788,Play noche
1995-07-27,415,Play noche
1995-07-28,734,Medellín
1995-07-29,385,Play noche
1995-08-01,368,Play noche
1995-08-04,500,Cash noche
1995-08-04,450,Medellín
1995-08-08,213,Play noche
1995-08-08,701,Cruz roja
1995-08-11,269,Cash noche
1995-08-11,377,Play noche
1995-08-14,755,Play noche
1995-08-16,905,Play noche
1995-08-18,327,Cash noche
1995-08-20,777,Cash noche
1995-08-21,768,Cash noche
1995-08-23,37,Cash noche
1995-08-28,830,Cash noche
1995-08-28,334,Play noche
1995-08-30,269,Play noche
1995-08-31,377,Cash noche
1995-08-31,803,Play noche
1995-09-01,901,Cash noche
1995-09-04,944,Play noche
1995-09-05,0,Cash noche
1995-09-11,347,Play noche
1995-09-12,701,Cruz roja
1995-09-15,553,Cash noche
1995-09-17,372,Play noche
1995-09-19,456,Cash noche
1995-09-21,302,Cash noche
1995-09-22,590,Play noche
1995-09-25,910,Cash noche
1995-09-28,888,Play noche
1995-09-29,423,Medellín
1995-09-30,177,Cash noche
1995-10-03,562,Cash noche
1995-10-03,265,Cruz roja
1995-10-08,650,Cash noche
1995-10-10,347,Play noche
1995-10-10,562,Cruz roja
1995-10-11,213,Play noche
1995-10-12,363,Cash noche
1995-10-13,324,Play noche
1995-10-13,818,Medellín
1995-10-15,533,Play noche
1995-10-16,363,Cash noche
1995-10-16,200,Play noche
1995-10-17,321,Play noche
1995-10-17,44,Cruz roja
1995-10-24,655,Play noche
1995-10-27,88,Cash noche
1995-10-28,311,Play noche
1995-11-03,827,Medellín
1995-11-07,358,Cruz roja
1995-11-09,741,Cash noche
1995-11-10,334,Play noche
1995-11-12,668,Play noche
1995-11-19,233,Cash noche
1995-11-23,437,Cash noche
1995-11-26,54,Cash noche
1995-11-28,465,Play noche
1995-11-30,807,Cash noche
1995-12-03,590,Cash noche
1995-12-05,582,Cruz roja
1995-12-06,950,Cash noche
1995-12-07,522,Cash noche
1995-12-16,133,Play noche
1995-12-19,337,Cruz roja
1995-12-20,233,Cash noche
1995-12-26,876,Cruz roja
1995-12-27,549,Cash noche
1995-12-29,465,Medellín
1996-01-03,323,Cash noche
1996-01-06,269,Cash noche
1996-01-15,758,Play noche
1996-01-21,500,Cash noche
1996-01-21,368,Play noche
1996-01-26,331,Cash noche
1996-01-27,351,Cash noche
1996-01-30,884,Play noche
1996-01-30,200,Cruz roja
1996-02-02,610,Play noche
1996-02-05,133,Cash noche
1996-02-06,331,Cash noche
1996-02-08,352,Cash noche
1996-02-09,892,Play noche
1996-02-15,538,Cash noche
1996-02-17,111,Cash noche
1996-02-19,688,Cash noche
1996-02-20,910,Cruz roja
1996-02-22,559,Play noche
1996-02-23,353,Play noche
1996-02-24,65,Play noche
1996-02-27,4,Cash noche
1996-02-28,954,Cash noche
1996-03-01,509,Play noche
1996-03-01,994,Medellín
1996-03-03,526,Play noche
1996-03-05,269,Play noche
1996-03-07,889,Play noche
1996-03-12,337,Play noche
1996-03-12,65,Cruz roja
1996-03-15,351,Medellín
1996-03-17,509,Cash noche
1996-03-20,471,Play noche
1996-03-26,230,Play noche
1996-03-26,785,Cruz roja
1996-03-27,200,Play noche
1996-03-30,943,Cash noche
1996-04-02,590,Cruz roja
1996-04-04,666,Cash noche
1996-04-05,498,Play noche
1996-04-06,543,Cash noche
1996-04-07,578,Play noche
1996-04-09,884,Play noche
1996-04-09,578,Cruz roja
1996-04-11,37,Cash noche
1996-04-12,321,Play noche
1996-04-14,559,Play noche
1996-04-19,788,Medellín
1996-04-20,866,Play noche
1996-04-21,433,Cash noche
1996-04-21,560,Play noche
1996-04-25,722,Cash noche
1996-04-26,233,Play noche
1996-05-06,945,Cash noche
1996-05-07,311,Cash noche
1996-05-07,335,Play noche
1996-05-10,170,Medellín
1996-05-12,339,Play noche
1996-05-14,113,Cruz roja
1996-05-19,170,Play noche
1996-05-22,289,Cash noche
1996-05-22,368,Play noche
1996-05-24,723,Play noche
1996-05-26,625,Cash noche
1996-05-28,510,Cash noche
1996-05-29,456,Play noche
1996-05-30,363,Cash noche
1996-06-06,490,Play noche
1996-06-07,98,Play noche
1996-06-08,256,Play noche
1996-06-13,926,Play noche
1996-06-15,578,Play noche
1996-06-17,44,Cash noche
1996-06-18,490,Play noche
1996-06-18,615,Cruz roja
1996-06-24,882,Play noche
1996-06-28,501,Cash noche
1996-07-02,83,Play noche
1996-07-08,732,Cash noche
1996-07-09,876,Cruz roja
1996-07-19,549,Cash noche
1996-07-19,830,Play noche
1996-07-22,61,Play noche
1996-07-24,230,Cash noche
1996-07-27,668,Play noche
1996-07-30,302,Cash noche
1996-08-03,714,Cash noche
1996-08-04,723,Cash noche
1996-08-06,501,Cruz roja
1996-08-10,539,Play noche
1996-08-16,599,Cash noche
1996-08-16,339,Play noche
1996-08-17,884,Cash noche
1996-08-20,351,Cash noche
1996-08-20,688,Play noche
1996-08-20,655,Cruz roja
1996-08-22,459,Play noche
1996-08-23,404,Play noche
1996-08-25,105,Play noche
1996-08-30,884,Play noche
1996-09-01,510,Play noche
1996-09-03,490,Cash noche
1996-09-03,758,Cruz roja
1996-09-11,813,Cash noche
1996-09-14,988,Cash noche
1996-09-15,853,Cash noche
1996-09-16,404,Cash noche
1996-09-19,590,Cash noche
1996-09-19,888,Play noche
1996-09-20,710,Play noche
1996-09-25,988,Play noche
1996-10-05,331,Cash noche
1996-10-07,465,Play noche
1996-10-08,472,Cash noche
1996-10-08,945,Play noche
1996-10-11,904,Play noche
1996-10-12,950,Cash noche
1996-10-14,353,Cash noche
1996-10-14,278,Play noche
1996-10-15,755,Cash noche
1996-10-15,321,Cruz roja
1996-10-19,372,Play noche
1996-10-20,160,Play noche
1996-10-21,788,Cash noche
1996-10-21,333,Play noche
1996-10-24,884,Cash noche
1996-10-25,317,Play noche
1996-10-27,4,Cash noche
1996-10-30,809,Cash noche
1996-11-02,289,Play noche
1996-11-03,892,Play noche
1996-11-06,37,Cash noche
1996-11-07,944,Cash noche
1996-11-08,559,Play noche
1996-11-08,880,Medellín
1996-11-11,744,Cash noche
1996-11-15,866,Play noche
1996-11-16,884,Play noche
1996-11-17,510,Cash noche
1996-11-18,978,Play noche
1996-11-19,910,Cash noche
1996-11-19,323,Cruz roja
1996-11-20,844,Cash noche
1996-11-24,88,Cash noche
1996-11-25,728,Play noche
1996-11-26,590,Cruz roja
1996-11-29,926,Play noche
1996-12-01,351,Play noche
1996-12-02,650,Play noche
1996-12-06,808,Play noche
1996-12-09,888,Play noche
1996-12-12,222,Play noche
1996-12-14,337,Cash noche
1996-12-17,50,Cruz roja
1996-12-18,45,Play noche
1996-12-24,465,Cash noche
1996-12-25,668,Play noche
1996-12-26,572,Play noche
1996-12-27,133,Cash noche
1996-12-28,123,Cash noche
1996-12-30,265,Cash noche
1997-01-01,599,Play noche
1997-01-04,363,Play noche
1997-01-06,879,Play noche
1997-01-07,878,Play noche
1997-01-09,352,Play noche
1997-01-11,559,Play noche
1997-01-16,557,Cash noche
1997-01-21,94,Play noche
1997-01-28,273,Cruz roja
1997-01-29,926,Cash noche
1997-02-03,818,Cash noche
1997-02-06,862,Cash noche
1997-02-08,459,Play noche
1997-02-11,500,Cash noche
1997-02-12,44,Play noche
1997-02-13,806,Play noche
1997-02-15,105,Play noche
1997-02-21,265,Cash noche
1997-02-22,539,Play noche
1997-02-28,962,Medellín
1997-03-01,522,Cash noche
1997-03-01,853,Play noche
1997-03-03,944,Cash noche
1997-03-05,287,Play noche
1997-03-08,722,Cash noche
1997-03-13,23,Cash noche
1997-03-18,490,Cash noche
1997-03-21,546,Play noche
1997-03-22,423,Play noche
1997-03-23,901,Cash noche
1997-03-25,655,Cash noche
1997-03-26,289,Play noche
1997-03-30,678,Cash noche
1997-04-01,538,Cruz roja
1997-04-02,927,Cash noche
1997-04-06,522,Play noche
1997-04-08,230,Play noche
1997-04-10,872,Cash noche
1997-04-11,960,Medellín
1997-04-15,758,Cash noche
1997-04-17,655,Cash noche
1997-04-18,354,Cash noche
1997-04-18,351,Play noche
1997-04-21,945,Cash noche
1997-04-23,287,Play noche
1997-04-27,549,Play noche
1997-04-30,655,Play noche
1997-05-04,44,Play noche
1997-05-06,892,Cash noche
1997-05-08,177,Cash noche
1997-05-12,433,Cash noche
1997-05-12,910,Play noche
1997-05-13,862,Cash noche
1997-05-13,213,Cruz roja
1997-05-14,84,Cash noche
1997-05-16,278,Play noche
1997-05-17,256,Play noche
1997-05-19,853,Play noche
1997-05-20,853,Play noche
1997-05-20,803,Cruz roja
1997-05-27,808,Play noche
1997-05-28,510,Play noche
1997-05-29,758,Cash noche
1997-05-29,337,Play noche
1997-05-31,999,Play noche
1997-06-02,405,Play noche
1997-06-03,333,Cash noche
1997-06-03,105,Cruz roja
1997-06-04,853,Cash noche
1997-06-11,62,Cash noche
1997-06-12,84,Cash noche
1997-06-12,331,Play noche
1997-06-14,23,Cash noche
1997-06-14,71,Play noche
1997-06-19,978,Play noche
1997-06-24,415,Play noche
1997-06-26,327,Cash noche
1997-06-30,578,Cash noche
1997-06-30,803,Play noche
1997-07-01,233,Play noche
1997-07-04,65,Medellín
1997-07-06,538,Play noche
1997-07-09,499,Cash noche
1997-07-10,889,Cash noche
1997-07-11,926,Medellín
1997-07-14,88,Play noche
1997-07-19,333,Play noche
1997-07-22,830,Play noche
1997-07-24,844,Cash noche
1997-07-24,45,Play noche
1997-08-02,741,Cash noche
1997-08-03,358,Play noche
1997-08-04,170,Play noche
1997-08-05,423,Cash noche
1997-08-05,555,Play noche
1997-08-07,0,Cash noche
1997-08-09,927,Cash noche
1997-08-09,853,Play noche
1997-08-12,555,Cash noche
1997-08-16,553,Play noche
1997-08-19,926,Play noche
1997-08-20,456,Play noche
1997-08-21,944,Play noche
1997-08-24,56,Cash noche
1997-08-27,324,Cash noche
1997-08-29,71,Cash noche
1997-08-29,54,Play noche
1997-08-30,358,Play noche
1997-08-31,368,Play noche
1997-09-01,955,Cash noche
1997-09-02,353,Cash noche
1997-09-02,308,Play noche
1997-09-10,538,Cash noche
1997-09-11,456,Play noche
1997-09-12,785,Cash noche
1997-09-15,982,Play noche
1997-09-17,459,Cash noche
1997-09-17,56,Play noche
1997-09-19,517,Play noche
1997-09-20,23,Cash noche
1997-09-26,853,Play noche
1997-09-29,876,Play noche
1997-10-01,701,Cash noche
1997-10-03,100,Cash noche
1997-10-05,701,Play noche
1997-10-11,622,Cash noche
1997-10-12,808,Play noche
1997-10-13,578,Play noche
1997-10-16,549,Play noche
1997-10-17,385,Cash noche
1997-10-20,334,Cash noche
1997-10-21,622,Play noche
1997-10-24,807,Play noche
1997-10-28,337,Cash noche
1997-10-28,904,Play noche
1997-10-30,299,Cash noche
1997-10-31,723,Play noche
1997-10-31,807,Medellín
1997-11-02,943,Cash noche
1997-11-03,311,Cash noche
1997-11-07,308,Medellín
1997-11-08,45,Play noche
1997-11-11,37,Cruz roja
1997-11-12,574,Cash noche
1997-11-12,377,Play noche
1997-11-17,813,Cash noche
1997-11-20,409,Play noche
1997-11-21,233,Play noche
1997-11-22,62,Cash noche
1997-11-25,327,Play noche
1997-11-26,347,Cash noche
1997-11-27,788,Play noche
1997-11-30,926,Cash noche
1997-12-02,498,Cash noche
1997-12-03,363,Cash noche
1997-12-03,559,Play noche
1997-12-04,574,Play noche
1997-12-05,213,Cash noche
1997-12-07,203,Cash noche
1997-12-08,666,Play noche
1997-12-09,978,Play noche
1997-12-13,444,Cash noche
1997-12-15,230,Cash noche
1997-12-16,351,Play noche
1997-12-19,377,Play noche
1997-12-20,978,Cash noche
1997-12-20,324,Play noche
1997-12-27,574,Cash noche
1997-12-31,289,Play noche
1998-01-05,61,Cash noche
1998-01-10,334,Cash noche
1998-01-13,744,Cash noche
1998-01-22,372,Cash noche
1998-01-26,337,Cash noche
1998-01-27,927,Play noche
1998-01-28,354,Cash noche
1998-01-31,813,Play noche
1998-02-04,45,Cash noche
1998-02-06,625,Cash noche
1998-02-06,17,Play noche
1998-02-08,165,Cash noche
1998-02-11,988,Cash noche
1998-02-11,549,Play noche
1998-02-15,289,Cash noche
1998-02-17,668,Play noche
1998-02-19,65,Cash noche
1998-02-20,331,Play noche
1998-02-24,490,Play noche
1998-02-24,734,Cruz roja
1998-02-26,560,Play noche
1998-02-27,516,Cash noche
1998-02-28,578,Play noche
1998-03-02,955,Cash noche
1998-03-03,335,Cash noche
1998-03-04,474,Cash noche
1998-03-05,372,Cash noche
1998-03-06,714,Cash noche
1998-03-09,415,Play noche
1998-03-13,622,Cash noche
1998-03-15,822,Play noche
1998-03-18,91,Cash noche
1998-03-19,459,Play noche
1998-03-20,905,Cash noche
1998-03-22,701,Cash noche
1998-03-22,269,Play noche
1998-03-24,927,Play noche
1998-03-25,872,Cash noche
1998-03-29,562,Cash noche
1998-03-29,788,Play noche
1998-04-01,324,Play noche
1998-04-03,982,Medellín
1998-04-07,84,Cash noche
1998-04-07,423,Cruz roja
1998-04-09,498,Cash noche
1998-04-11,449,Play noche
1998-04-17,886,Play noche
1998-04-20,203,Cash noche
1998-04-21,165,Cruz roja
1998-04-26,27,Play noche
1998-04-27,578,Cash noche
1998-04-29,988,Play noche
1998-04-30,578,Medellín
1998-05-06,45,Cash noche
1998-05-10,499,Cash noche
1998-05-12,882,Cruz roja
1998-05-13,433,Play noche
1998-05-16,333,Cash noche
1998-05-17,988,Play noche
1998-05-19,100,Play noche
1998-05-20,465,Cash noche
1998-05-22,688,Cash noche
1998-05-25,368,Cash noche
1998-05-28,562,Cash noche
1998-05-28,599,Play noche
1998-06-02,465,Cruz roja
1998-06-03,978,Cash noche
1998-06-10,29,Play noche
1998-06-12,265,Cash noche
1998-06-12,54,Play noche
1998-06-15,409,Play noche
1998-06-16,324,Cash noche
1998-06-17,317,Play noche
1998-06-19,459,Play noche
1998-06-23,91,Play noche
1998-06-26,943,Play noche
1998-07-01,160,Cash noche
1998-07-04,822,Play noche
1998-07-05,827,Cash noche
1998-07-08,844,Play noche
1998-07-12,323,Cash noche
1998-07-12,296,Play noche
1998-07-18,522,Cash noche
1998-07-18,456,Play noche
1998-07-19,347,Play noche
1998-07-20,533,Cash noche
1998-07-21,590,Play noche
1998-07-22,88,Play noche
1998-07-25,302,Play noche
1998-07-26,999,Play noche
1998-07-28,265,Cash noche
1998-07-29,929,Play noche
1998-07-30,889,Cash noche
1998-07-30,880,Play noche
1998-08-01,901,Play noche
1998-08-02,165,Cash noche
1998-08-02,610,Play noche
1998-08-04,222,Cash noche
1998-08-04,289,Play noche
1998-08-05,233,Play noche
1998-08-10,560,Cash noche
1998-08-14,233,Medellín
1998-08-21,853,Cash noche
1998-08-23,501,Cash noche
1998-08-31,111,Cash noche
1998-09-01,358,Cash noche
1998-09-01,808,Play noche
1998-09-01,625,Cruz roja
1998-09-02,327,Play noche
1998-09-04,625,Cash noche
1998-09-04,265,Play noche
1998-09-12,904,Cash noche
1998-09-15,879,Cash noche
1998-09-19,688,Cash noche
1998-09-23,222,Cash noche
1998-09-24,123,Cash noche
1998-09-25,15,Play noche
1998-09-28,857,Cash noche
1998-09-29,61,Play noche
1998-10-01,741,Play noche
1998-10-05,456,Play noche
