2016-06-13,9602
2016-06-14,5101
2016-06-15,7798
2016-06-16,2220
2016-06-17,4119
2016-06-18,7718
2016-06-19,5886
2016-06-20,4922
2016-06-21,8335
2016-06-22,7291
2016-06-23,8777
2016-06-24,7220
2016-06-25,8368
2016-06-26,1097
2016-06-27,1660
2016-06-28,3132
2016-06-29,0908
2016-06-30,5417
2016-07-01,5665
2016-07-02,7058
2016-07-03,2846
2016-07-04,1490
2016-07-05,5672
2016-07-06,6163
2016-07-07,5082
2016-07-08,9852
2016-07-09,8513
2016-07-10,4162
2016-07-11,2535
2016-07-12,9919
2016-07-13,1222
2016-07-14,1997
2016-07-15,4505
2016-07-16,3532
2016-07-17,5716
2016-07-18,1749
2016-07-19,7415
2016-07-20,1861
2016-07-21,7195
2016-07-22,8575
2016-07-23,3757
2016-07-24,5955
2016-07-25,9001
2016-07-26,7086
2016-07-27,5625
2016-07-28,2356
2016-07-29,8896
2016-07-30,5120
2016-07-31,8911
2016-08-01,3386
2016-08-02,7442
2016-08-03,8830
2016-08-04,5216
2016-08-05,5921
2016-08-06,0232
2016-08-07,8658
2016-08-08,1038
2016-08-09,8345
2016-08-10,5031
2016-08-11,7249
2016-08-12,1329
2016-08-13,1471
2016-08-14,3391
2016-08-15,8509
2016-08-16,7446
2016-08-17,8358
2016-08-18,2001
2016-08-19,7866
2016-08-20,5311
2016-08-21,4310
2016-08-22,4161
2016-08-23,2744
2016-08-24,6192
2016-08-25,8502
2016-08-26,6140
2016-08-27,0172
2016-08-28,7903
2016-08-29,7602
2016-08-30,2964
2016-08-31,6859
2016-09-01,2802
2016-09-02,0815
2016-09-03,5713
2016-09-04,1379
2016-09-05,1629
2016-09-06,2920
2016-09-07,9928
2016-09-08,4625
2016-09-09,6125
2016-09-10,4760
2016-09-11,5306
2016-09-12,8163
2016-09-13,1911
2016-09-14,7164
2016-09-15,2506
2016-09-16,9129
2016-09-17,0387
2016-09-18,5818
2016-09-19,3313
2016-09-20,5804
2016-09-21,2403
2016-09-22,5490
2016-09-23,2755
2016-09-24,1636
2016-09-25,2092
2016-09-26,7945
2016-09-27,1441
2016-09-28,4818
2016-09-29,7872
2016-09-30,1012
2016-10-01,4711
2016-10-02,2699
2016-10-03,6916
2016-10-04,8464
2016-10-05,5971
2016-10-06,9692
2016-10-07,6615
2016-10-08,0668
2016-10-09,4656
2016-10-10,6549
2016-10-11,6647
2016-10-12,9925
2016-10-13,0289
2016-10-14,9364
2016-10-15,4095
2016-10-16,3185
2016-10-17,1245
2016-10-18,2805
2016-10-19,4709
2016-10-20,8071
2016-10-21,6810
2016-10-22,2613
2016-10-23,0082
2016-10-24,6149
2016-10-25,3886
2016-10-26,5252
2016-10-27,0258
2016-10-28,1472
